7884,33,weapon,Toxic_Damage,Cold_Damage,Status_Chance,Slash_Damage,Damage_vs_Grineer,Heat_Damage,Fire_Rate__Attack_Speed,Channeling_Damage,Magazine_Capacity,Zoom,Range,Reload_Speed,Damage_vs_Corpus,Status_Duration,none,Critical_Damage,Damage_vs_Infested,Puncture_Damage,Finisher_Damage,Multishot,Critical_Chance,Impact_Damage,Flight_Speed,Weapon_Recoil,Channeling_Efficiency,Ammo_Maximum,Combo_Duration,Damage__Melee_Damage,Punch_Through,Electric_Damage,Critical_Chance_on_Slide_Attack,price
Zenith,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,60
Supra,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,70
Supra,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,130
Scourge,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,100,-10000,50
Twin Rogga,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,30
Javlok,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,110
Cerata,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,15
Lato,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100
Panthera,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100
Akjagara,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,75
Pandero,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,600
Endura,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,20
Twin Rogga,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
Tonkor,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Akstiletto,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Simulor,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,400
Nami Skyla,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,80
Kogake,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,450
Penta,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,200
Reaper Prime,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,500
Euphona Prime,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Acrid,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,50,-10000,-10000,-10000,50
Paracyst,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Galatine,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,500
Twin Grakatas,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
Lesion,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100
Hek,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,500
Reaper Prime,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Laser Rifle,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,25
Stug,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Angstrum,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,25
Lato,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Kohm,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,500
Tigris,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Boltor,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,300
Zhuge,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Azima,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,750
Nikana,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,250
Akstiletto,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,2000
Ignis,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,2900
Scoliac,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1200
Glaive,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,150
Magistar,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,200
Zhuge,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,200
Tonbo,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,500
Sydon,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100
Akstiletto,-10000,-10000,50,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,130
Vectis,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,500
Endura,-10000,100,-10000,-10000,-10000,-10000,50,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100
Lato,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,3000
Twin Rogga,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,500
Rubico,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,500
Dread,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,400
Latron,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,250
Vulkar,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,550
Sobek,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,100,-10000,-10000,-10000,300
Kogake,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100
Galatine,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,350
Scourge,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,30
Ignis,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
Broken War,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,50
Dragon Nikana,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,250
Angstrum,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,25
Gorgon,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Boltace,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,50
Snipetron,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,200
Boltor,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Snipetron,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1800
Tetra,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,20
Twin Rogga,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,9
Tenora,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,90
Sybaris,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,4500
Sybaris,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,115
Sybaris,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,115
Sybaris,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,115
Sybaris,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,300
Dragon Nikana,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,250
Astilla,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Amprex,-10000,-10000,50,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Amprex,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,500
Amprex,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,500
Soma,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,490
Sybaris,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,550
Opticor,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1500
Argonak,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,100,-10000,-10000,35
Aklex,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,900
Krohkur,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,200
Arca Plasmor,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,900
Volnus,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,50,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,200
Scoliac,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,1500
Venka,-10000,-10000,100,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,30
Arca Plasmor,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,700
Hek,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,50
Cerata,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,10
Tipedo,-10000,100,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,165
Jat Kittag,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100
Amprex,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1000
Kronsh,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,20
Buzlok,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,60
Lenz,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,1000
Hirudo,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,80
Afuris,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,20
Dakra Prime,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,300
Sybaris,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Zenistar,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Lacera,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,150
Bo,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,450
Twin Rogga,-10000,-10000,-10000,-10000,-10000,100,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,10
Kronsh,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,400
